#Parent, Energy_Parent, Daughter, Energy_Daughter, Partial Lifetime, efrac_1, efrac_2
GAMMA
60ZN, 1004.0199999999999, 0.0, 2.181532403884396e-14
60ZN, 1005.0199999999998, 0.0, 2.181532403884396e-14
60ZN, 2780.02, 0.0, 2.0177553014929033e-14
60ZN, 2781.0200000000004, 0.0, 2.0177553014929033e-14
60ZN, 3120.0200000000004, 0.0, 1.6173078699198978e-14
60ZN, 3121.02, 0.0, 1.6173078699198978e-14
60ZN, 3141.01, 0.0, 3.2821978503041784e-15
60ZN, 3566.0099999999998, 0.0, 3.147381805097308e-15
60ZN, 3739.02, 0.0, 1.2731372473887813e-14
60ZN, 3740.0200000000004, 0.0, 1.2731372473887813e-14
60ZN, 3845.03, 0.0, 1.1895253495138613e-14
60ZN, 4080.02, 0.0, 1.1787041239568782e-14
60ZN, 4081.0200000000004, 0.0, 1.1787041239568782e-14
60ZN, 4143.0199999999995, 0.0, 1.1694477238646861e-14
60ZN, 4144.02, 0.0, 1.1694477238646861e-14
60ZN, 4196.03, 0.0, 1.079584636290574e-14
60ZN, 4396.03, 0.0, 1.0413757505616554e-14
60ZN, 4445.01, 0.0, 3.3001351561794935e-15
60ZN, 4448.02, 0.0, 1.1318235008167826e-14
60ZN, 4449.0199999999995, 0.0, 1.1318235008167826e-14
60ZN, 4644.02, 0.0, 1.121487037024416e-14
60ZN, 4645.0199999999995, 0.0, 1.121487037024416e-14
60ZN, 4696.03, 0.0, 1.0092643894996703e-14
60ZN, 4763.03, 0.0, 1.0042291543085561e-14
60ZN, 4829.009999999999, 0.0, 3.528151570004288e-15
60ZN, 4852.02, 0.0, 1.121219584192147e-14
60ZN, 4853.0199999999995, 0.0, 1.121219584192147e-14
60ZN, 4949.03, 0.0, 1.0013721940941108e-14
60ZN, 5011.03, 0.0, 1.0023786749409882e-14
60ZN, 5065.01, 0.0, 3.721444885509131e-15
60ZN, 5175.0199999999995, 0.0, 1.142154049003106e-14
60ZN, 5176.02, 0.0, 1.142154049003106e-14
60ZN, 5197.03, 0.0, 1.007966121345768e-14
60ZN, 5212.009999999999, 0.0, 3.857313390178153e-15
60ZN, 5321.03, 0.0, 1.018194689303117e-14
60ZN, 5438.0199999999995, 0.0, 1.1723012038042994e-14
60ZN, 5439.02, 0.0, 1.1723012038042994e-14
60ZN, 5442.02, 0.0, 1.1723012038042994e-14
60ZN, 5443.0199999999995, 0.0, 1.1723012038042994e-14
60ZN, 5488.03, 0.0, 1.032829570368278e-14
60ZN, 5492.03, 0.0, 1.032829570368278e-14
60ZN, 5508.009999999999, 0.0, 4.118973447434293e-15
60ZN, 5588.02, 0.0, 1.1961400685105764e-14
60ZN, 5589.02, 0.0, 1.1961400685105764e-14
60ZN, 5588.009999999999, 0.0, 4.236416019180022e-15
60ZN, 5605.02, 0.0, 1.1961400685105764e-14
60ZN, 5606.02, 0.0, 1.1961400685105764e-14
60ZN, 5791.02, 0.0, 1.2345023386098503e-14
60ZN, 5792.0199999999995, 0.0, 1.2345023386098503e-14
60ZN, 5886.03, 0.0, 1.0925042439583057e-14
60ZN, 5919.03, 0.0, 1.102034183702513e-14
60ZN, 5930.0199999999995, 0.0, 1.2681578269078859e-14
60ZN, 5931.02, 0.0, 1.2681578269078859e-14
60ZN, 5993.01, 0.0, 4.788040713610242e-15
60ZN, 6014.02, 0.0, 1.2929186526940226e-14
60ZN, 6015.0199999999995, 0.0, 1.2929186526940226e-14
60ZN, 6049.03, 0.0, 1.122462409447476e-14
60ZN, 6055.0199999999995, 0.0, 1.2929186526940226e-14
60ZN, 6056.02, 0.0, 1.2929186526940226e-14
60ZN, 6058.03, 0.0, 1.122462409447476e-14
60ZN, 6074.0199999999995, 0.0, 1.3060020176987638e-14
60ZN, 6075.02, 0.0, 1.3060020176987638e-14
60ZN, 6135.009999999999, 0.0, 5.031047595352748e-15
60ZN, 6143.03, 0.0, 1.1447363552409606e-14
60ZN, 6195.02, 0.0, 1.3335736712117833e-14
60ZN, 6196.0199999999995, 0.0, 1.3335736712117833e-14
60ZN, 6248.02, 0.0, 1.3481043664106502e-14
60ZN, 6249.0199999999995, 0.0, 1.3481043664106502e-14
60ZN, 6251.01, 0.0, 5.205314012653223e-15
60ZN, 6289.03, 0.0, 1.1816030103222332e-14
60ZN, 6334.03, 0.0, 1.1948372729088004e-14
60ZN, 6343.02, 0.0, 1.3785409699038683e-14
60ZN, 6344.02, 0.0, 1.3785409699038683e-14
60ZN, 6344.03, 0.0, 1.1948372729088004e-14
60ZN, 6360.02, 0.0, 1.3944873136162368e-14
60ZN, 6361.0199999999995, 0.0, 1.3944873136162368e-14
60ZN, 6364.009999999999, 0.0, 5.485556770564213e-15
60ZN, 6381.03, 0.0, 1.2085488439858251e-14
60ZN, 6415.02, 0.0, 1.4108976183229013e-14
60ZN, 6416.02, 0.0, 1.4108976183229013e-14
60ZN, 6442.02, 0.0, 1.4108976183229013e-14
60ZN, 6443.0199999999995, 0.0, 1.4108976183229013e-14
60ZN, 6453.01, 0.0, 5.58469333870694e-15
60ZN, 6535.01, 0.0, 5.790551217559602e-15
60ZN, 6552.0199999999995, 0.0, 1.4452221080713154e-14
60ZN, 6553.02, 0.0, 1.4452221080713154e-14
60ZN, 6564.02, 0.0, 1.463148439292224e-14
60ZN, 6565.02, 0.0, 1.463148439292224e-14
60ZN, 6568.03, 0.0, 1.2681333941507397e-14
60ZN, 6589.03, 0.0, 1.2681333941507397e-14
60ZN, 6589.02, 0.0, 1.463148439292224e-14
60ZN, 6590.02, 0.0, 1.463148439292224e-14
60ZN, 6646.009999999999, 0.0, 6.00777616739686e-15
60ZN, 6682.02, 0.0, 1.500471782661226e-14
60ZN, 6683.0199999999995, 0.0, 1.500471782661226e-14
60ZN, 6683.03, 0.0, 1.3008912720121746e-14
60ZN, 6709.0199999999995, 0.0, 1.500471782661226e-14
60ZN, 6710.02, 0.0, 1.5199093818408533e-14
60ZN, 6719.01, 0.0, 6.2372022827631944e-15
60ZN, 6733.0199999999995, 0.0, 1.5199093818408533e-14
60ZN, 6734.02, 0.0, 1.5199093818408533e-14
60ZN, 6758.02, 0.0, 1.5199093818408533e-14
60ZN, 6759.02, 0.0, 1.5199093818408533e-14
60ZN, 6794.03, 0.0, 1.2904851620429369e-14
60ZN, 6796.03, 0.0, 1.2904851620429369e-14
60ZN, 6856.03, 0.0, 1.3071951162790697e-14
60ZN, 6864.009999999999, 0.0, 6.358307157071097e-15
60ZN, 6890.0199999999995, 0.0, 1.5236740593532256e-14
60ZN, 6891.02, 0.0, 1.5236740593532256e-14
60ZN, 6915.02, 0.0, 1.537806543853091e-14
60ZN, 6916.02, 0.0, 1.537806543853091e-14
60ZN, 6928.03, 0.0, 1.3395171901583296e-14
60ZN, 6956.01, 0.0, 6.4473695454990695e-15
60ZN, 6976.02, 0.0, 1.5522036479188772e-14
60ZN, 6977.02, 0.0, 1.5522036479188772e-14
60ZN, 6992.009999999999, 0.0, 6.538312872752557e-15
60ZN, 7001.03, 0.0, 1.35498683924491e-14
60ZN, 7036.03, 0.0, 1.3708465206706238e-14
60ZN, 7080.03, 0.0, 1.3864682919071492e-14
60ZN, 7106.02, 0.0, 1.5813659680945628e-14
60ZN, 7107.02, 0.0, 1.5813659680945628e-14
60ZN, 7124.03, 0.0, 1.4024800922611437e-14
60ZN, 7127.0199999999995, 0.0, 1.596129678694408e-14
60ZN, 7128.02, 0.0, 1.596129678694408e-14
60ZN, 7155.03, 0.0, 1.4024800922611437e-14
60ZN, 7176.02, 0.0, 1.611211095907177e-14
60ZN, 7177.0199999999995, 0.0, 1.611211095907177e-14
60ZN, 7183.009999999999, 0.0, 6.91304713537017e-15
60ZN, 7190.03, 0.0, 1.4188660420349212e-14
60ZN, 7202.02, 0.0, 1.611211095907177e-14
60ZN, 7203.02, 0.0, 1.611211095907177e-14
60ZN, 7210.009999999999, 0.0, 7.0087416747415156e-15
60ZN, 7212.03, 0.0, 1.4350134230836312e-14
60ZN, 7232.03, 0.0, 1.4350134230836312e-14
60ZN, 7241.0199999999995, 0.0, 1.6259775126602603e-14
60ZN, 7242.02, 0.0, 1.6259775126602603e-14
60ZN, 7242.03, 0.0, 1.4350134230836312e-14
60ZN, 7268.03, 0.0, 1.4515325649450888e-14
60ZN, 7296.03, 0.0, 1.4515325649450888e-14
60ZN, 7321.0199999999995, 0.0, 1.6565876145773032e-14
60ZN, 7322.02, 0.0, 1.6565876145773032e-14
60ZN, 7346.009999999999, 0.0, 7.206174259908036e-15
60ZN, 7358.0199999999995, 0.0, 1.6565876145773032e-14
60ZN, 7359.02, 0.0, 1.6565876145773032e-14
60ZN, 7385.0199999999995, 0.0, 1.6717767878187546e-14
60ZN, 7386.02, 0.0, 1.6717767878187546e-14
60ZN, 7411.0199999999995, 0.0, 1.6873335817375476e-14
60ZN, 7412.02, 0.0, 1.6873335817375476e-14
60ZN, 7416.03, 0.0, 1.502389712400995e-14
60ZN, 7445.01, 0.0, 7.407125170489072e-15
60ZN, 7461.03, 0.0, 1.5199444796212906e-14
60ZN, 7468.009999999999, 0.0, 7.510662812510696e-15
60ZN, 7494.0199999999995, 0.0, 1.703226696597231e-14
60ZN, 7495.02, 0.0, 1.703226696597231e-14
60ZN, 7509.03, 0.0, 1.5199444796212906e-14
60ZN, 7512.0199999999995, 0.0, 1.7188832342725826e-14
60ZN, 7513.02, 0.0, 1.7188832342725826e-14
60ZN, 7534.03, 0.0, 1.537339616723111e-14
60ZN, 7540.03, 0.0, 1.537339616723111e-14
60ZN, 7581.03, 0.0, 1.555137523685765e-14
60ZN, 7584.009999999999, 0.0, 7.719603083328445e-15
60ZN, 7590.02, 0.0, 1.7349217346266375e-14
60ZN, 7591.02, 0.0, 1.7349217346266375e-14
60ZN, 7606.03, 0.0, 1.555137523685765e-14
60ZN, 7636.02, 0.0, 1.7513089530119197e-14
60ZN, 7637.0199999999995, 0.0, 1.7513089530119197e-14
60ZN, 7649.02, 0.0, 1.7513089530119197e-14
60ZN, 7650.02, 0.0, 1.7513089530119197e-14
60ZN, 7658.01, 0.0, 7.827190811363608e-15
60ZN, 7661.03, 0.0, 1.59138308285583e-14
60ZN, 7696.009999999999, 0.0, 7.934662064517684e-15
60ZN, 7715.02, 0.0, 1.783917274846193e-14
60ZN, 7716.02, 0.0, 1.783917274846193e-14
60ZN, 7723.03, 0.0, 1.6098318705211924e-14
60ZN, 7742.02, 0.0, 1.783917274846193e-14
60ZN, 7743.02, 0.0, 1.783917274846193e-14
60ZN, 7777.03, 0.0, 1.62879403355522e-14
60ZN, 7788.03, 0.0, 1.62879403355522e-14
60ZN, 7803.009999999999, 0.0, 8.156079860474336e-15
60ZN, 7808.0199999999995, 0.0, 1.8008042376405567e-14
60ZN, 7809.02, 0.0, 1.8008042376405567e-14
60ZN, 7811.009999999999, 0.0, 8.267748039240315e-15
60ZN, 7817.02, 0.0, 1.817461776286724e-14
60ZN, 7818.0199999999995, 0.0, 1.817461776286724e-14
60ZN, 7879.03, 0.0, 1.666696943431581e-14
60ZN, 7886.02, 0.0, 1.8344303584069562e-14
60ZN, 7887.0199999999995, 0.0, 1.8344303584069562e-14
60ZN, 7901.03, 0.0, 1.666696943431581e-14
60ZN, 7905.02, 0.0, 1.8344303584069562e-14
60ZN, 7906.0199999999995, 0.0, 1.8344303584069562e-14
60ZN, 7925.009999999999, 0.0, 8.497552988032378e-15
60ZN, 7938.03, 0.0, 1.6863393033920885e-14
60ZN, 7948.02, 0.0, 1.8518229712469054e-14
60ZN, 7949.0199999999995, 0.0, 1.8518229712469054e-14
60ZN, 7959.009999999999, 0.0, 8.497552988032378e-15
60ZN, 7966.03, 0.0, 1.7057868113613392e-14
60ZN, 7988.03, 0.0, 1.7057868113613392e-14
60ZN, 8010.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8011.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8010.009999999999, 0.0, 8.731686037780902e-15
60ZN, 8023.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8024.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8029.030000000001, 0.0, 1.7257333496762014e-14
60ZN, 8058.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8059.019999999999, 0.0, 1.8865887726790677e-14
60ZN, 8078.019999999999, 0.0, 1.904603596458231e-14
60ZN, 8079.0199999999995, 0.0, 1.904603596458231e-14
60ZN, 8081.009999999999, 0.0, 8.852646289272648e-15
60ZN, 8083.0199999999995, 0.0, 1.904603596458231e-14
60ZN, 8084.019999999999, 0.0, 1.904603596458231e-14
60ZN, 8088.03, 0.0, 1.7461518952115663e-14
60ZN, 8103.030000000001, 0.0, 1.7461518952115663e-14
60ZN, 8120.019999999999, 0.0, 1.922291863263339e-14
60ZN, 8121.0199999999995, 0.0, 1.922291863263339e-14
60ZN, 8121.030000000001, 0.0, 1.7663481024581362e-14
60ZN, 8127.01, 0.0, 8.972844169529419e-15
60ZN, 8163.01, 0.0, 9.09534541371877e-15
60ZN, 8164.030000000001, 0.0, 1.7870169600629866e-14
60ZN, 8170.0199999999995, 0.0, 1.9403689549554863e-14
60ZN, 8171.019999999999, 0.0, 1.9403689549554863e-14
60ZN, 8173.009999999999, 0.0, 9.09534541371877e-15
60ZN, 8182.030000000001, 0.0, 1.7870169600629866e-14
60ZN, 8182.01, 0.0, 9.09534541371877e-15
60ZN, 8189.0199999999995, 0.0, 1.9403689549554863e-14
60ZN, 8190.019999999999, 0.0, 1.9403689549554863e-14
60ZN, 8201.03, 0.0, 1.7870169600629866e-14
60ZN, 8212.03, 0.0, 1.808175256579309e-14
60ZN, 8226.02, 0.0, 1.958847559371466e-14
60ZN, 8227.02, 0.0, 1.958847559371466e-14
60ZN, 8247.03, 0.0, 1.808175256579309e-14
60ZN, 8255.02, 0.0, 1.958847559371466e-14
60ZN, 8256.019999999999, 0.0, 1.958847559371466e-14
60ZN, 8264.019999999999, 0.0, 1.9772656339932106e-14
60ZN, 8265.02, 0.0, 1.9772656339932106e-14
60ZN, 8266.03, 0.0, 1.8293320277368608e-14
60ZN, 8294.03, 0.0, 1.8293320277368608e-14
60ZN, 8298.019999999999, 0.0, 1.9772656339932106e-14
60ZN, 8299.019999999999, 0.0, 1.9772656339932106e-14
60ZN, 8306.03, 0.0, 1.8293320277368608e-14
60ZN, 8315.019999999999, 0.0, 1.9959728201473756e-14
60ZN, 8316.02, 0.0, 1.9959728201473756e-14
60ZN, 8318.03, 0.0, 1.8508336104940527e-14
60ZN, 8325.019999999999, 0.0, 1.9959728201473756e-14
60ZN, 8326.02, 0.0, 1.9959728201473756e-14
60ZN, 8328.03, 0.0, 1.8508336104940527e-14
60ZN, 8350.009999999998, 0.0, 9.473401797639608e-15
60ZN, 8363.009999999998, 0.0, 9.603325895827253e-15
60ZN, 8374.01, 0.0, 9.603325895827253e-15
60ZN, 8381.019999999999, 0.0, 2.0150990598212097e-14
60ZN, 8382.019999999999, 0.0, 2.0150990598212097e-14
60ZN, 8392.03, 0.0, 1.8728466550007112e-14
60ZN, 8394.01, 0.0, 9.603325895827253e-15
60ZN, 8401.019999999999, 0.0, 2.0150990598212097e-14
60ZN, 8402.019999999999, 0.0, 2.0150990598212097e-14
60ZN, 8402.03, 0.0, 1.8728466550007112e-14
60ZN, 8425.02, 0.0, 2.033903828255361e-14
60ZN, 8426.019999999999, 0.0, 2.033903828255361e-14
60ZN, 8437.03, 0.0, 1.8946258222273392e-14
60ZN, 8445.03, 0.0, 1.8946258222273392e-14
60ZN, 8475.03, 0.0, 1.9170291448958787e-14
60ZN, 8482.019999999999, 0.0, 2.0532550048351374e-14
60ZN, 8483.02, 0.0, 2.0532550048351374e-14
60ZN, 8487.019999999999, 0.0, 2.0532550048351374e-14
60ZN, 8488.019999999999, 0.0, 2.0532550048351374e-14
60ZN, 8489.03, 0.0, 1.9170291448958787e-14
60ZN, 8508.009999999998, 0.0, 9.864843560691216e-15
60ZN, 8512.03, 0.0, 1.939911455643973e-14
60ZN, 8532.03, 0.0, 1.939911455643973e-14
60ZN, 8537.02, 0.0, 2.0730432329690404e-14
60ZN, 8538.019999999999, 0.0, 2.0730432329690404e-14
60ZN, 8547.03, 0.0, 1.939911455643973e-14
60ZN, 8556.03, 0.0, 1.939911455643973e-14
60ZN, 8559.019999999999, 0.0, 2.0730432329690404e-14
60ZN, 8560.02, 0.0, 2.0925511266889207e-14
60ZN, 8567.01, 0.0, 1.0134601396523318e-14
60ZN, 8568.009999999998, 0.0, 1.0134601396523318e-14
60ZN, 8579.02, 0.0, 2.0925511266889207e-14
60ZN, 8580.019999999999, 0.0, 2.0925511266889207e-14
60ZN, 8580.01, 0.0, 1.0134601396523318e-14
60ZN, 8591.019999999999, 0.0, 2.0925511266889207e-14
60ZN, 8592.02, 0.0, 2.0925511266889207e-14
60ZN, 8592.03, 0.0, 1.9627026386569652e-14
60ZN, 8594.03, 0.0, 1.9627026386569652e-14
60ZN, 8595.01, 0.0, 1.0134601396523318e-14
60ZN, 8607.03, 0.0, 1.9627026386569652e-14
60ZN, 8624.02, 0.0, 2.112361864249037e-14
60ZN, 8625.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8635.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8636.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8644.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8645.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8646.02, 0.0, 2.112361864249037e-14
60ZN, 8647.019999999999, 0.0, 2.112361864249037e-14
60ZN, 8652.03, 0.0, 1.985736135698555e-14
60ZN, 8658.009999999998, 0.0, 1.0270760492151172e-14
60ZN, 8676.03, 0.0, 2.009500707983514e-14
60ZN, 8679.03, 0.0, 2.009500707983514e-14
60ZN, 8681.019999999999, 0.0, 2.1326894887081617e-14
60ZN, 8682.02, 0.0, 2.1326894887081617e-14
60ZN, 8695.02, 0.0, 2.1326894887081617e-14
60ZN, 8696.019999999999, 0.0, 2.1326894887081617e-14
60ZN, 8697.009999999998, 0.0, 1.0410463367918261e-14
60ZN, 8699.03, 0.0, 2.009500707983514e-14
60ZN, 8711.02, 0.0, 2.1527782727718722e-14
60ZN, 8712.019999999999, 0.0, 2.1527782727718722e-14
60ZN, 8717.02, 0.0, 2.1527782727718722e-14
60ZN, 8718.019999999999, 0.0, 2.1527782727718722e-14
60ZN, 8728.019999999999, 0.0, 2.1527782727718722e-14
60ZN, 8729.019999999999, 0.0, 2.1527782727718722e-14
60ZN, 8731.03, 0.0, 2.0330243294415616e-14
60ZN, 8732.009999999998, 0.0, 1.054962105558405e-14
60ZN, 8738.03, 0.0, 2.0330243294415616e-14
60ZN, 8753.03, 0.0, 2.0330243294415616e-14
60ZN, 8758.019999999999, 0.0, 2.1527782727718722e-14
60ZN, 8759.02, 0.0, 2.1527782727718722e-14
60ZN, 8761.009999999998, 0.0, 1.069202834424392e-14
60ZN, 8762.03, 0.0, 2.0572338080950145e-14
60ZN, 8785.019999999999, 0.0, 2.1733926263826975e-14
60ZN, 8786.019999999999, 0.0, 2.1733926263826975e-14
60ZN, 8797.03, 0.0, 2.0572338080950145e-14
60ZN, 8800.02, 0.0, 2.1733926263826975e-14
60ZN, 8801.019999999999, 0.0, 2.1733926263826975e-14
60ZN, 8818.03, 0.0, 2.0820268137534e-14
60ZN, 8825.03, 0.0, 2.0820268137534e-14
60ZN, 8837.019999999999, 0.0, 2.19447875208375e-14
60ZN, 8838.019999999999, 0.0, 2.19447875208375e-14
60ZN, 8854.03, 0.0, 2.0820268137534e-14
60ZN, 8855.01, 0.0, 1.0837262198695996e-14
60ZN, 8862.019999999999, 0.0, 2.2150831462224465e-14
60ZN, 8863.019999999999, 0.0, 2.2150831462224465e-14
60ZN, 8869.019999999999, 0.0, 2.2150831462224465e-14
60ZN, 8870.019999999999, 0.0, 2.2150831462224465e-14
60ZN, 8882.009999999998, 0.0, 1.098063088100362e-14
60ZN, 8889.03, 0.0, 2.1063456651412845e-14
60ZN, 8895.019999999999, 0.0, 2.2150831462224465e-14
60ZN, 8896.02, 0.0, 2.2150831462224465e-14
60ZN, 8899.03, 0.0, 2.1063456651412845e-14
60ZN, 8906.01, 0.0, 1.098063088100362e-14
60ZN, 8908.009999999998, 0.0, 1.098063088100362e-14
60ZN, 8913.03, 0.0, 2.1314463809462128e-14
60ZN, 8921.019999999999, 0.0, 2.2363060404987598e-14
60ZN, 8922.02, 0.0, 2.2363060404987598e-14
60ZN, 8946.019999999999, 0.0, 2.2363060404987598e-14
60ZN, 8947.019999999999, 0.0, 2.2363060404987598e-14
60ZN, 8949.03, 0.0, 2.1314463809462128e-14
60ZN, 8952.019999999999, 0.0, 2.2363060404987598e-14
60ZN, 8953.019999999999, 0.0, 2.2363060404987598e-14
60ZN, 8965.03, 0.0, 2.1570111646731115e-14
60ZN, 8985.03, 0.0, 2.1570111646731115e-14
60ZN, 8992.02, 0.0, 2.257939545470138e-14
60ZN, 8993.02, 0.0, 2.257939545470138e-14
60ZN, 8995.009999999998, 0.0, 1.1277704696388185e-14
60ZN, 9009.01, 0.0, 1.1277704696388185e-14
60ZN, 9011.019999999999, 0.0, 2.279442986909544e-14
60ZN, 9012.02, 0.0, 2.279442986909544e-14
60ZN, 9018.01, 0.0, 1.1427886120804902e-14
60ZN, 9027.03, 0.0, 2.1825451187081373e-14
60ZN, 9027.009999999998, 0.0, 1.1427886120804902e-14
60ZN, 9049.009999999998, 0.0, 1.1427886120804902e-14
60ZN, 9071.01, 0.0, 1.1578861430883439e-14
60ZN, 9120.009999999998, 0.0, 1.1734716031092332e-14
60ZN, 9132.009999999998, 0.0, 1.1734716031092332e-14
60ZN, 9172.01, 0.0, 1.1888163651633644e-14
60ZN, 9217.01, 0.0, 1.2046118425724273e-14
60ZN, 9252.01, 0.0, 1.2046118425724273e-14
60ZN, 9259.01, 0.0, 1.2046118425724273e-14
60ZN, 9273.009999999998, 0.0, 1.220606317848864e-14
60ZN, 9295.01, 0.0, 1.220606317848864e-14
60ZN, 9342.01, 0.0, 1.2362645221817361e-14
60ZN, 9364.01, 0.0, 1.2526395099531838e-14
60ZN, 9367.01, 0.0, 1.2526395099531838e-14
60ZN, 9397.01, 0.0, 1.2526395099531838e-14
60ZN, 9424.009999999998, 0.0, 1.2690625012532293e-14
60ZN, 9463.009999999998, 0.0, 1.2852188013043308e-14
60ZN, 9483.01, 0.0, 1.2852188013043308e-14
60ZN, 9525.01, 0.0, 1.3021008049455983e-14
60ZN, 9544.01, 0.0, 1.3021008049455983e-14
60ZN, 9564.01, 0.0, 1.3189298805730887e-14
60ZN, 9570.01, 0.0, 1.3189298805730887e-14
60ZN, 9592.01, 0.0, 1.3189298805730887e-14
60ZN, 9605.01, 0.0, 1.3189298805730887e-14
60ZN, 9640.01, 0.0, 1.3354676829589952e-14
60ZN, 9659.01, 0.0, 1.3354676829589952e-14
60ZN, 9670.01, 0.0, 1.3525922300310298e-14
60ZN, 9712.01, 0.0, 1.3704469318536716e-14
60ZN, 9737.01, 0.0, 1.3704469318536716e-14
60ZN, 9752.01, 0.0, 1.3704469318536716e-14
60ZN, 9765.01, 0.0, 1.387140327706476e-14
60ZN, 9821.01, 0.0, 1.4051747510780923e-14
60ZN, 9839.01, 0.0, 1.4051747510780923e-14
60ZN, 9850.009999999998, 0.0, 1.4051747510780923e-14
60ZN, 9869.01, 0.0, 1.4229456231489286e-14
60ZN, 9880.01, 0.0, 1.4229456231489286e-14
60ZN, 9893.01, 0.0, 1.4229456231489286e-14
60ZN, 9922.01, 0.0, 1.4400681665827992e-14
60ZN, 9945.01, 0.0, 1.4400681665827992e-14
60ZN, 9957.01, 0.0, 1.4400681665827992e-14
60ZN, 9961.01, 0.0, 1.4583829058560254e-14
60ZN, 9989.01, 0.0, 1.4583829058560254e-14
60ZN, 10021.01, 0.0, 1.476738663062012e-14
ELECTRON_CAPTURE
60GA, 0.0, 60ZN, 2780.02, 8.996849483247956, 1.0, 0.
60GA, 0.0, 60ZN, 2781.0200000000004, 2287581.699346406, 1.0, 0.
60GA, 0.0, 60ZN, 3120.0200000000004, 34.5109777201565, 1.0, 0.
60GA, 0.0, 60ZN, 3121.02, 4000000.000000001, 1.0, 0.
60GA, 0.0, 60ZN, 3141.01, 1175.8263539640468, 1.0, 0.
60GA, 0.0, 60ZN, 3566.0099999999998, 11.495816040273063, 1.0, 0.
60GA, 0.0, 60ZN, 3739.02, 29.00252085768078, 1.0, 0.
60GA, 0.0, 60ZN, 3740.0200000000004, 171652.7709661599, 1.0, 0.
60GA, 0.0, 60ZN, 3845.03, 838.1095600762919, 1.0, 0.
60GA, 0.0, 60ZN, 4080.02, 253.79634003923692, 1.0, 0.
60GA, 0.0, 60ZN, 4081.0200000000004, 199.38242717343223, 1.0, 0.
60GA, 0.0, 60ZN, 4143.0199999999995, 59.47554127840467, 1.0, 0.
60GA, 0.0, 60ZN, 4144.02, 1.1373811604451058, 1.0, 0.
60GA, 0.0, 60ZN, 4196.03, 9408.475692531016, 1.0, 0.
60GA, 0.0, 60ZN, 4396.03, 210.31391454885562, 1.0, 0.
60GA, 0.0, 60ZN, 4445.01, 9996.4298464834, 1.0, 0.
60GA, 0.0, 60ZN, 4448.02, 210.15599879790773, 1.0, 0.
