28,4.933530887599688e-16,7.730349597476545e-17,1.2532670259477922e-15,1.2353679627346817e-15,1.5496367638775687e-16,2.590400431937136e-16,2.68936562175421e-16
29,4.580363366805146e-16,7.208426755161438e-17,1.0995005847359285e-15,1.0729191246886398e-15,1.3926793357741606e-16,1.8480840799211942e-16,1.903455603816629e-16
30,4.219659054280164e-16,6.92723876038567e-17,9.789724885766308e-16,9.616846165691949e-16,1.3833994137691486e-16,1.745730595006691e-16,1.818867375660007e-16
31,3.8814931087352647e-16,7.560137601423256e-17,8.716327069795429e-16,8.643681748886302e-16,1.4767926836824748e-16,1.6765337628815667e-16,1.7717598054706598e-16,5.076416002034848e-14
33,3.27060216793953E-16,8.38377975321616E-17,7.04392642965458E-16,7.14594925729944E-16,1.66208489227799E-16,1.66675207134497E-16,1.81442909052685E-16,1.13767241447553E-14,1.10592338556684E-14
34,2.99799115877404E-16,8.18630860280583E-17,6.39549269661993E-16,6.56047655683898E-16,1.55606477505655E-16,1.70367105738879E-16,1.87729484223239E-16,1.01942105385592E-14,9.97274267880729E-15
35,2.74685322380062E-16,7.99088745679269E-17,5.84919236846221E-16,6.05974528633663E-16,1.5102125555272E-16,1.75761445097274E-16,1.97028557079282E-16,9.61409441097067E-15,9.39645526948835E-15
36,2.5154565034949E-16,9.17770481373167E-17,5.37352291543018E-16,5.62632027985776E-16,1.27327370932874E-16,1.8584930864113E-16,2.13503085584154E-16,9.36819499923676E-15,9.12715411588138E-15
48,9.280394175537539e-17,1.5379053532480123e-16,2.740323307729137e-16,2.975870464276188e-16,5.618750374373815e-17,1.7170149329848098e-16,1.61576638479968e-16,1.915646598726767e-15,1.8893827999134034e-15,2.5973130291206302e-17,3.9964050815671105e-17,3.7115646487916746e-17
49,8.585336023321639e-17,2.277487767289406e-16,2.6279912996781946e-16,2.856004603282046e-16,5.592838639569349e-17,1.6350813138839533e-16,1.5287062734833712e-16,1.698791463973151e-15,1.6768790197584576e-15,2.513310835458114e-17,3.422106071831598e-17,3.067000522884268e-17,1.7408347177284608e-14,3.599714614318805e-14
50,7.948939760884005e-17,2.1811203534397916e-16,2.5240220911193e-16,2.744127693840625e-16,5.3356309654454295e-17,1.5629673531210776e-16,1.4461049992448842e-16,1.528436097159399e-15,1.510342045414807e-15,2.5826366855303425e-17,3.038676699504836e-17,2.5690218826393813e-17,8.194916812335867e-15,8.374680800933713e-15
51,7.365103748503396e-17,2.0919193278138853e-16,2.429131171069433e-16,2.6408866866742363e-16,5.113302112460011e-17,1.4892082259906415e-16,1.3712438858154168e-16,1.39182344357339e-15,1.37828746454199e-15,2.9134667033136526e-17,2.786535436705569e-17,2.1704451911966595e-17,4.770641769761427e-15,4.561059758852101e-15